"Points:0","Points:1","Points:2","T","U:0","U:1","U:2","UTurb:0","UTurb:1","UTurb:2","active","age","d","dTarget","mass0","nParticle"
0.44053,-0.010393,-0.0021174,285.95,126.81,-1.7042,11.878,-12.129,-4.2425,20.967,1,0.0093999,1e-05,0,5.236e-13,48546
0.42102,-0.0096125,-0.0080324,285.97,121.65,3.0873,14.447,-7.2917,0.1273,20.042,1,0.0084241,1e-05,0,5.236e-13,48222
0.42625,-0.025271,-0.015238,287.44,120.85,-7.1201,-8.3596,26.01,-7.9733,-3.5813,1,0.0097169,1e-05,0,5.236e-13,48637
0.43048,-0.0040175,-0.020137,286.91,113.61,0.07072,-0.25256,1.2866,-4.5621,2.4603,1,0.0088918,1e-05,0,5.236e-13,48474
0.41528,-0.019002,-0.011848,287.22,108.33,1.2591,-3.9149,0.65867,-0.14203,1.0269,1,0.0096773,1e-05,0,5.236e-13,60769
0.43217,-0.0052949,-0.01102,286.2,121.12,-1.3311,9.7194,-9.1007,-6.0101,13.393,1,0.008729,1e-05,0,5.236e-13,60526
0.43976,-0.010852,-0.01376,286.5,128.4,4.326,-6.209,7.0579,1.7907,-1.2438,1,0.0097028,1e-05,0,5.236e-13,60797
0.42284,-0.016071,-0.014209,287.15,122.15,-0.84321,-3.2909,11.148,-4.2314,1.3917,1,0.0098027,1e-05,0,5.236e-13,60851
0.44234,-0.0022069,-0.01281,285.46,133.51,1.955,-7.8269,-2.5632,-3.2536,-5.6427,1,0.0092683,1e-05,0,5.236e-13,48522
0.41578,-0.0061867,-0.02262,286.6,107.9,4.2117,-6.9483,-0.58909,-0.069176,-3.6521,1,0.0086213,1e-05,0,5.236e-13,48337
0.4479,-0.00592,-0.0072577,286.32,120.57,-12.967,7.3432,-19.307,-17.142,9.9289,1,0.0098222,1e-05,0,5.236e-13,60878
0.40657,-0.016688,-0.011919,287.29,100.17,10.279,-0.24112,-9.0133,9.3826,5.4191,1,0.0094866,1e-05,0,5.236e-13,60741
0.4116,-0.016635,-0.017428,287.03,103.88,1.4504,-5.5056,-1.6768,-0.77138,-0.64188,1,0.0093556,1e-05,0,5.236e-13,60683
0.43602,-0.022027,-0.0092479,285.56,113.33,-6.9747,-7.0226,-0.5985,0.35571,-0.43176,1,0.0082172,1e-05,0,5.236e-13,60316
0.43494,-0.011466,-0.012382,285.26,124.74,1.1323,-5.1304,0.23755,-1.3042,0.025672,1,0.0082718,1e-05,0,5.236e-13,60277
0.44656,-0.017471,-0.0036531,284.49,118.58,-15.361,-1.5123,-7.5652,-15.27,4.2724,1,0.008169,1e-05,0,5.236e-13,48253
0.41709,-0.018727,-0.010287,286.68,113.83,-1.1952,-9.3313,-0.44354,-1.7998,-3.643,1,0.0093806,1e-05,0,5.236e-13,60683
0.41023,-0.016032,-0.018523,287.11,103.43,1.4926,-6.1022,-1.4191,-0.95079,-1.3826,1,0.0094294,1e-05,0,5.236e-13,60712
0.40847,-0.010317,-0.021328,287.49,109.29,4.7661,-2.3696,8.1369,2.6382,1.0073,1,0.0097415,1e-05,0,5.236e-13,60797
0.40983,-0.020345,-0.012017,287.17,99.613,-0.22626,-15.687,-9.8608,-0.55277,-10.151,1,0.0099862,1e-05,0,5.236e-13,61064
0.41255,-0.020763,-0.013284,286.86,104.36,-0.56656,-2.2466,0.086106,6.6823,9.7152,1,0.0097847,1e-05,0,5.236e-13,60851
0.47815,-0.010184,-0.0026158,285.54,134.74,-1.0113,-3.8509,-0.11024,-0.32898,-0.099011,1,0.0094749,1e-05,0,5.236e-13,60741
0.43811,-0.012359,-0.012717,285.34,135.84,-11.68,-9.771,10.023,-15.967,-5.2557,1,0.0084386,1e-05,0,5.236e-13,60277
0.43573,-0.0053794,-0.0022195,285.89,147.05,6.3458,1.6132,-1.2833,-0.59038,-0.49126,1,0.0099004,1e-05,0,5.236e-13,60985
0.40883,-0.020618,-0.0085379,287.41,110.38,4.845,-11.64,2.9785,5.4473,-6.3801,1,0.0097634,1e-05,0,5.236e-13,60824
0.3938,-0.022212,-0.029303,288.25,76.502,-8.3255,-4.2966,-0.10594,-10.623,-1.1984,1,0.0099016,1e-05,0,5.236e-13,60985
0.40837,-0.011056,-0.012009,287.17,113.87,5.653,9.5303,-5.6467,2.4086,15.323,1,0.0097963,1e-05,0,5.236e-13,60851
0.43393,-0.018455,-0.0040542,286.35,118.5,-4.6727,-5.543,-1.2693,-3.8801,0.099285,1,0.0092578,1e-05,0,5.236e-13,60653
0.40426,-0.022722,-0.012859,287.35,95.773,5.8961,-18.307,-5.7331,7.019,-12.767,1,0.0095331,1e-05,0,5.236e-13,48593
0.40714,-0.0094804,-0.021841,287.21,106.34,3.552,-3.8573,0.38568,-0.29072,-0.053767,1,0.0096757,1e-05,0,5.236e-13,60769
0.42316,-0.014842,-0.0071346,286.62,116.39,-0.17515,1.0435,-8.3192,-1.4031,7.2357,1,0.0097033,1e-05,0,5.236e-13,60797
0.42655,-0.0052186,-0.014167,285.86,122.38,13.707,-7.9647,-6.7706,10.177,-3.5093,1,0.0096816,1e-05,0,5.236e-13,60769
0.43049,-0.0098726,-0.0041563,286.74,139.16,-0.24162,-5.3363,0.93098,-5.5814,-1.6664,1,0.0096264,1e-05,0,5.236e-13,60769
0.41414,-0.014222,-0.012802,286.02,119.62,6.0673,-10.989,-0.027377,4.5395,-5.2767,1,0.0086056,1e-05,0,5.236e-13,60421
0.407,-0.015073,-0.019149,286.9,86.919,-7.296,-30.048,-30.853,-14.173,-32.975,1,0.0089242,1e-05,0,5.236e-13,48474
0.42591,-0.0028292,-0.018894,286.66,122.83,6.5891,-8.0932,2.4283,1.8501,-5.6777,1,0.009746,1e-05,0,5.236e-13,48659
0.41977,-0.019413,-0.0053513,286.3,111.41,-2.7314,-4.114,-5.2709,-2.2681,1.5937,1,0.0089426,1e-05,0,5.236e-13,60593
0.41527,-0.013145,-0.016028,285.51,127.37,4.6057,-12.057,10.528,2.2157,-6.7456,1,0.0082597,1e-05,0,5.236e-13,60277
0.38537,-0.012605,-0.04345,288.53,56.611,2.0241,-4.6827,-3.2545,-1.2838,-0.26988,1,0.0095449,1e-05,0,5.236e-13,60741
0.39557,-0.0037047,-0.028805,287.56,88.728,-2.6736,-5.8738,-5.4869,-7.0971,-3.8306,1,0.0096651,1e-05,0,5.236e-13,60769
0.39623,-0.015421,-0.023081,287.25,69.113,-0.78712,-28.003,-37.356,-4.2801,-25.032,1,0.0096885,1e-05,0,5.236e-13,60797
0.47344,-0.0029432,-0.0086854,286.39,140.86,-0.050227,-14.224,11.799,-12.566,-9.158,1,0.0098633,1e-05,0,5.236e-13,60958
0.42878,-0.00058335,-0.011206,284.98,139.95,0.7373,1.1557,-0.0057744,-5.3549,2.9922,1,0.0097487,1e-05,0,5.236e-13,48659
0.42017,-0.024922,-0.010884,287.16,147.12,-32.446,19.402,44.736,-35.083,25.288,1,0.0099399,1e-05,0,5.236e-13,61038
0.45775,-0.0082337,-0.005605,283.8,146.16,4.3678,-13.161,5.8197,4.6481,-9.1781,1,0.0082239,1e-05,0,5.236e-13,60316
0.40034,-0.020904,-0.0036216,286.71,105.41,-2.1864,-3.1033,-9.0403,-1.2697,2.8348,1,0.0094186,1e-05,0,5.236e-13,60712
0.39881,-0.011719,-0.022874,285.94,96.819,2.8767,-13.896,-9.372,-0.52536,-9.6482,1,0.0082908,1e-05,0,5.236e-13,60277
0.41047,-0.019386,-0.0026455,286.95,121.08,-3.2937,2.6704,-2.782,1.2085,1.5635,1,0.0099729,1e-05,0,5.236e-13,48851
0.44276,-0.021775,-0.0066014,287.08,106.28,-6.443,-15.41,-4.3715,-5.4402,-10.635,1,0.0098442,1e-05,0,5.236e-13,60905
0.40314,-0.018252,-0.0088842,286.26,116.97,0.43836,-7.1231,-0.015522,-0.089101,-1.1139,1,0.0089617,1e-05,0,5.236e-13,60593
0.42356,-0.00016498,-0.015834,285.6,134.63,13.872,-10.202,2.5778,8.3779,-7.3757,1,0.009459,1e-05,0,5.236e-13,60712
0.39375,-0.018348,-0.015837,287.49,101.14,1.603,-2.8198,0.085386,-0.068418,-0.61861,1,0.0097583,1e-05,0,5.236e-13,48659
0.41357,-0.017826,-0.0072938,286.73,114.98,18.127,-7.0302,-4.114,44.115,13.356,1,0.0095046,1e-05,0,5.236e-13,60741
0.42185,-0.0086513,-0.0068303,285.66,146.53,9.0287,2.4269,10.178,6.7546,8.5961,1,0.0089661,1e-05,0,5.236e-13,48474
0.3985,-0.0079546,-0.017718,286.58,117.54,3.046,-0.35107,-0.18293,-1.5572,3.8316,1,0.0093086,1e-05,0,5.236e-13,60683
0.40187,-0.0091037,-0.015917,286.04,125.45,6.1709,-4.0073,3.5311,2.1394,0.98714,1,0.0089177,1e-05,0,5.236e-13,60593
0.45142,-0.014346,-0.013325,286.98,118.55,13.349,-31.946,-5.7978,25.847,-22.798,1,0.0090105,1e-05,0,5.236e-13,48474
0.41217,-0.013132,-0.0094788,285.67,125.99,6.7372,-6.4073,-0.19829,5.4705,-0.22862,1,0.0084338,1e-05,0,5.236e-13,60277
0.41787,-0.017382,-0.010801,285.56,132.58,-19.087,-19.145,7.9409,-22.413,-13.764,1,0.0091075,1e-05,0,5.236e-13,60592
0.39644,-0.007566,-0.026077,286.77,111.49,9.1182,-16.836,8.8867,7.0977,-14.015,1,0.0092282,1e-05,0,5.236e-13,60623
0.39392,-0.010189,-0.020479,286.78,109.89,-0.052064,-2.0501,0.50614,-4.274,2.039,1,0.0090427,1e-05,0,5.236e-13,48449
0.39458,-0.010157,-0.018937,286.69,113.93,3.7366,-5.0122,-0.14937,-0.28446,-0.50133,1,0.0099281,1e-05,0,5.236e-13,61011
0.39841,-0.01629,-0.017062,287.01,124.47,5.9715,-12.324,16.01,3.9602,-7.036,1,0.0098778,1e-05,0,5.236e-13,48788
0.41186,-0.012753,-0.0049034,285.21,124.13,-10.563,0.47877,-16.645,-14.778,8.5597,1,0.0098052,1e-05,0,5.236e-13,60878
0.39399,-0.019426,-0.0092892,286.97,112.83,5.21,-33.652,-1.3128,6.6073,-33.856,1,0.0096043,1e-05,0,5.236e-13,60769
0.39976,-0.0052947,-0.02539,286.67,111.48,-2.1352,-13.009,5.4538,-7.1085,-10.553,1,0.0093191,1e-05,0,5.236e-13,60683
0.40404,-0.019172,-0.005814,286.19,118.72,-1.7768,-6.1493,0.25509,-1.4005,0.027567,1,0.0092419,1e-05,0,5.236e-13,60623
0.40634,-0.008975,-0.0025581,285.75,121.64,6.819,3.2104,-22.468,5.8813,10.77,1,0.0094103,1e-05,0,5.236e-13,60712
0.4016,-0.00084189,-0.024426,287.13,103.78,4.9532,-3.6201,-1.4051,-0.037515,-1.5023,1,0.0094687,1e-05,0,5.236e-13,48593
0.3904,-0.022249,-0.0071992,287.18,105,-1.1689,-3.2853,-3.1426,-1.3214,3.0568,1,0.0096842,1e-05,0,5.236e-13,60797
0.41371,-0.0072494,-0.0053879,284.42,143.51,8.8017,2.8801,-1.2553,6.2162,9.6712,1,0.0084045,1e-05,0,5.236e-13,60277
0.40624,-0.0046187,-0.016294,286.58,122.36,13.437,2.7099,1.224,9.7913,7.6574,1,0.0091742,1e-05,0,5.236e-13,60592
0.38278,-0.020259,-0.015267,286.48,83.096,-2.5154,-8.4327,-22.554,-4.1404,-3.0445,1,0.0085594,1e-05,0,5.236e-13,48280
0.38412,-0.029715,-0.016991,287.91,90.27,-4.7274,-5.6438,8.6248,-5.5004,-1.4458,1,0.0099943,1e-05,0,5.236e-13,48977
0.39369,-0.016555,-0.012087,286.38,120.3,2.206,-5.7859,3.2995,1.3619,-1.1652,1,0.009163,1e-05,0,5.236e-13,60592
0.39437,-0.0097251,-0.015773,285.36,123.58,3.2614,-4.6786,0.050634,-0.97263,0.46635,1,0.0082431,1e-05,0,5.236e-13,48253
0.42838,-0.0067304,-0.026456,287.33,72.018,-23.028,-22.004,-34.796,-27.565,-20.591,1,0.0094616,1e-05,0,5.236e-13,60712
0.4113,-0.0033128,-0.012367,284.95,147.1,15.889,-12.496,8.0686,11.945,-7.3535,1,0.0098825,1e-05,0,5.236e-13,60985
0.38946,-0.01281,-0.018649,286.89,117.2,12.85,-1.8707,11.913,10.381,3.3567,1,0.0092948,1e-05,0,5.236e-13,60653
0.40481,-0.018259,-0.0021619,286.29,130.92,0.58194,-0.14609,9.461,1.9654,6.6404,1,0.0097261,1e-05,0,5.236e-13,60797
0.40665,-0.0098455,-0.01048,285.11,136.66,4.0982,-8.0137,0.81432,0.6374,-1.4075,1,0.0087714,1e-05,0,5.236e-13,60560
0.37326,-0.02049,-0.029179,288.15,65.464,-3.3317,-6.6824,1.0852,-4.5779,-5.1154,1,0.0098924,1e-05,0,5.236e-13,60985
0.39221,-0.016195,-0.009713,285.44,127.27,-5.9395,-0.58377,2.3621,-7.8671,6.89,1,0.0092624,1e-05,0,5.236e-13,60653
0.41297,-0.0097905,-0.0023667,285.49,138.18,5.0162,-6.2332,-3.5024,3.7003,1.265,1,0.0085243,1e-05,0,5.236e-13,48251
0.39746,-0.004369,-0.020939,287.09,111.31,0.93991,0.73268,-0.26397,-4.2067,3.6281,1,0.0098431,1e-05,0,5.236e-13,60905
0.40733,-0.014033,-0.0029924,285.34,136.46,-0.67942,-8.7574,0.78305,0.61292,-1.3535,1,0.0097856,1e-05,0,5.236e-13,60851
0.37265,-0.029092,-0.01215,287.76,63.091,-4.5769,-8.2188,-25.62,-4.7032,-3.4583,1,0.009935,1e-05,0,5.236e-13,61038
0.38858,-0.017577,-0.01588,286.76,124.14,5.5648,-12.449,15.683,3.8793,-6.8923,1,0.0094611,1e-05,0,5.236e-13,60712
0.38511,-0.011929,-0.012619,286.53,111.75,3.9266,21.927,-9.0461,-0.5741,36.27,1,0.0098729,1e-05,0,5.236e-13,60985
0.40103,-0.013363,-0.01176,286.04,122.05,-8.1135,2.9783,-7.9018,-13.671,8.2187,1,0.0090198,1e-05,0,5.236e-13,60593
0.37016,-0.022093,-0.03925,288.52,55.35,-3.5738,-13.633,-4.6782,-5.8219,-11.382,1,0.0097029,1e-05,0,5.236e-13,60797
0.3864,-0.0081327,-0.019035,286.87,120.7,4.0752,-0.25366,7.8073,-0.65627,4.3705,1,0.0099261,1e-05,0,5.236e-13,61011
0.386,-0.0074633,-0.019473,286.19,117.64,5.1844,-4.1983,1.2314,0.4027,-0.069029,1,0.0087462,1e-05,0,5.236e-13,48420
0.40623,-0.017359,-0.0030312,286.22,123.99,1.5914,-9.9845,0.76845,3.1363,-3.8448,1,0.0091182,1e-05,0,5.236e-13,60592
0.37363,-0.015284,-0.025179,287.66,74.856,3.4399,-5.9721,-17.66,0.25545,-1.2335,1,0.0098329,1e-05,0,5.236e-13,60905
0.3999,-0.0085401,-0.010729,285.04,136.16,1.904,3.5684,1.496,-2.731,9.1894,1,0.0083772,1e-05,0,5.236e-13,60277
0.39926,-0.016324,-0.0079912,286.28,131.71,-8.3506,-11.109,5.827,-11.979,-4.5471,1,0.0085834,1e-05,0,5.236e-13,48308
0.3777,-0.021043,-0.024486,287.43,91.28,1.1058,-14.079,3.3722,-0.94381,-9.9821,1,0.0091901,1e-05,0,5.236e-13,60623
0.37925,-0.015309,-0.021602,287.25,100.04,3.4592,-5.6218,0.11203,0.46737,-1.0668,1,0.0095543,1e-05,0,5.236e-13,60741
0.39337,-0.010176,-0.017256,286.12,158.61,-8.1093,4.2644,41.843,-13.188,8.499,1,0.0089511,1e-05,0,5.236e-13,60593
0.38415,-0.013891,-0.012415,286.33,123.6,2.3081,-5.9286,-0.1415,-0.42226,-0.12709,1,0.009894,1e-05,0,5.236e-13,60985
0.38175,-0.026894,-0.012046,287.08,116.7,-22.271,12.523,20.3,-24.153,18.076,1,0.0093912,1e-05,0,5.236e-13,60683
0.37785,-0.0018938,-0.026734,287.24,104.19,-3.4886,-3.6166,4.5395,-8.7205,-1.7365,1,0.0096794,1e-05,0,5.236e-13,60769
0.39513,-0.0078536,-0.015619,286.04,129.56,8.3488,-20.138,-1.5123,3.6282,-15.849,1,0.009697,1e-05,0,5.236e-13,60797
0.39399,-0.010513,-0.010582,285.53,130.29,5.4051,0.10179,-1.045,1.9433,6.4062,1,0.0088563,1e-05,0,5.236e-13,60560
0.37743,-0.010717,-0.022898,286.63,103.93,5.0272,-7.3611,-1.0019,1.2493,-3.2683,1,0.0088052,1e-05,0,5.236e-13,48448
0.40819,-0.031461,-0.0029785,287.42,123.79,-6.7131,-14.597,35.242,-5.051,-10.406,1,0.0093266,1e-05,0,5.236e-13,60683
0.37566,-0.020065,-0.016494,287.18,105.54,1.7497,-7.7905,3.4506,0.0069761,-2.4964,1,0.0097326,1e-05,0,5.236e-13,60797
0.392,-0.0086525,-0.0062477,284.79,131.39,7.0268,3.5835,-12.095,3.7501,11.137,1,0.0091355,1e-05,0,5.236e-13,60592
0.40205,-0.035737,-0.0051004,287.6,52.436,-28.865,-25.251,-35.866,-28.413,-21.225,1,0.0091397,1e-05,0,5.236e-13,60592
0.3701,-0.020907,-0.024216,287.51,79.384,-5.8766,-5.6849,-8.4923,-8.3502,-1.6981,1,0.0093309,1e-05,0,5.236e-13,60683
0.39462,-0.0071029,-0.0083788,283.81,147.65,4.9809,-6.2271,-0.11817,-0.10363,1.3222,1,0.0082424,1e-05,0,5.236e-13,48253
0.39033,-0.013634,-0.0066421,285.82,124.3,-1.6916,-9.3844,-13.042,-5.3101,-2.8861,1,0.0096752,1e-05,0,5.236e-13,60769
0.37339,-0.024256,-0.010867,286.91,100.4,-0.3344,-6.2243,-0.097098,-0.37716,-0.32398,1,0.0093005,1e-05,0,5.236e-13,60653
0.39115,-0.0023186,-0.012929,285.45,143.43,3.7046,6.0956,7.9329,-3.1993,9.2703,1,0.0093669,1e-05,0,5.236e-13,60683
0.37763,-0.026653,-0.0023719,285.95,123.92,-26.48,-9.5271,13.848,-26.421,-2.266,1,0.0087186,1e-05,0,5.236e-13,60526
0.3752,-0.014666,-0.016154,285.75,116.4,-7.5788,-0.57979,0.12995,-11.501,4.7536,1,0.0083845,1e-05,0,5.236e-13,60277
0.39066,-0.013571,-0.010917,285.62,143.45,-7.2301,6.207,16.953,-11.109,12.143,1,0.0088591,1e-05,0,5.236e-13,60560
0.38632,-0.016772,-0.0020097,286.23,123.37,3.0345,5.5275,-1.5049,3.4315,12.582,1,0.0094065,1e-05,0,5.236e-13,60712
0.391,-0.0066041,-0.010121,284.35,150.35,0.75971,-5.3461,11.968,-9.9942,0.12717,1,0.0087586,1e-05,0,5.236e-13,60560
0.37,-0.034596,-0.002767,287.39,91.059,-15.049,-9.5292,6.5327,-13.429,-5.0978,1,0.0097431,1e-05,0,5.236e-13,60797
0.38615,-0.0020378,-0.019712,286.81,123.95,6.3304,-0.75948,5.979,0.73338,1.8584,1,0.0099798,1e-05,0,5.236e-13,61064
0.37458,-0.015128,-0.015484,286.33,123.91,7.0887,-10.203,9.25,4.7455,-4.3538,1,0.0092429,1e-05,0,5.236e-13,48498
0.37504,-0.010767,-0.014324,285.68,126.77,8.2029,-7.5078,-22.727,-6.6302,-0.54691,1,0.0090001,1e-05,0,5.236e-13,60593
0.37027,-0.025063,-0.0035209,285.7,96.063,-18.657,-4.791,-16.389,-18.785,1.9028,1,0.0083097,1e-05,0,5.236e-13,48222
0.37477,-0.0091345,-0.018731,285.87,130.65,2.4532,-2.5657,13.372,-2.4056,2.0404,1,0.0084352,1e-05,0,5.236e-13,48222
0.38232,-0.0023619,-0.023823,287.13,105.47,3.4116,0.87401,-0.82821,-2.6596,5.9235,1,0.0098366,1e-05,0,5.236e-13,48724
0.37053,-0.0064252,-0.023602,286.06,102.53,1.2731,-9.7514,-7.6058,-3.8247,-6.5322,1,0.0084918,1e-05,0,5.236e-13,60314
0.38739,-0.0099106,-0.0036053,283.33,144.31,15.667,11.754,-0.1681,18.706,25.809,1,0.0079106,1e-05,0,5.236e-13,60398
0.38346,-0.0019909,-0.020466,285.23,118.89,6.4156,-5.4703,-0.81672,0.53518,-2.5122,1,0.0080723,1e-05,0,5.236e-13,60398
0.38826,-0.0087421,-0.0066001,283.99,152.58,13.661,-3.8012,9.4314,11.964,4.3368,1,0.0080681,1e-05,0,5.236e-13,60398
0.37079,-0.021152,-0.0035455,286.51,116.56,-0.92765,4.9972,2.6504,-0.64051,11.483,1,0.0091298,1e-05,0,5.236e-13,60592
0.37122,-0.019799,-0.0076167,285.94,118.09,0.095501,-6.5249,1.3446,-0.10693,0.14422,1,0.0086119,1e-05,0,5.236e-13,60421
0.36866,-0.015846,-0.015598,286.81,106.56,1.8998,-2.2304,-1.6232,0.84756,2.3074,1,0.0095395,1e-05,0,5.236e-13,48593
0.36621,-0.011491,-0.022772,287.13,87.219,8.1958,-11.183,-17.809,4.54,-6.759,1,0.0097049,1e-05,0,5.236e-13,60797
0.36886,-0.021665,-0.016911,286.94,107.49,1.0496,-10.823,8.3285,-0.42024,-5.5705,1,0.0092428,1e-05,0,5.236e-13,60623
0.41678,-0.0095882,-0.0035336,285.23,141.58,5.8324,-23.144,-1.0192,5.1294,-26.283,1,0.0093741,1e-05,0,5.236e-13,60683
0.36714,-0.020025,-0.016403,286.9,101.82,1.5986,-10.346,4.644,1.0342,-2.1569,1,0.0095124,1e-05,0,5.236e-13,60741
0.3819,-0.014297,-0.0041691,285.25,129.27,6.5071,-2.0425,-2.3602,6.577,5.4967,1,0.0084339,1e-05,0,5.236e-13,48222
0.36941,-0.014358,-0.013813,286.5,118.28,3.6222,3.0017,1.7911,0.49761,9.1437,1,0.0094298,1e-05,0,5.236e-13,60712
0.36894,-0.0159,-0.012894,286.41,119.78,17.743,4.8391,1.1323,20.237,17.029,1,0.0093584,1e-05,0,5.236e-13,60683
0.42165,-0.019899,-0.0008413,287.54,111.45,13.125,-7.3033,3.0038,17.091,-2.92,1,0.0098889,1e-05,0,5.236e-13,60985
0.36358,-0.025633,-0.014974,287.01,82.308,-6.7711,-1.5904,-12.904,-7.6942,4.6311,1,0.0092238,1e-05,0,5.236e-13,48498
0.38052,-0.013363,-0.0085166,285.34,134.9,5.7212,-10.272,-0.0015212,0.0057724,0.0012233,1,0.0090123,1e-05,0,5.236e-13,48474
0.38014,-0.0026639,-0.016178,285.4,137.61,8.3281,3.1421,9.9622,2.0695,6.9921,1,0.0085066,1e-05,0,5.236e-13,60314
0.38156,-0.0048855,-0.015725,286.04,152.8,-2.5633,-9.2481,19.749,-11.228,-7.2197,1,0.0098792,1e-05,0,5.236e-13,48788
0.37787,-0.0028724,-0.018826,286.41,119.89,4.1189,0.13907,-0.91667,-7.9955,2.7011,1,0.0095699,1e-05,0,5.236e-13,48593
0.37909,-0.014837,-0.0068188,285.54,129.8,6.309,-5.7509,-3.3492,10.247,1.6057,1,0.0099506,1e-05,0,5.236e-13,61064
0.36724,-0.017089,-0.010845,286.02,128.45,-11,12.371,9.7411,-14.513,18.892,1,0.0086762,1e-05,0,5.236e-13,60491
0.36655,-0.016656,-0.0067082,285.83,126.13,-3.0923,11.371,1.5644,-5.3108,18.72,1,0.0088665,1e-05,0,5.236e-13,60560
0.37847,-0.0040765,-0.016276,285.55,133.12,7.7258,-0.34026,4.5037,1.5755,3.6874,1,0.0088008,1e-05,0,5.236e-13,60560
0.37583,-0.021128,-0.0025325,286.27,117.89,-3.1679,-14.689,-25.848,-4.7451,-3.4891,1,0.0091393,1e-05,0,5.236e-13,60592
0.36611,-0.017251,-0.0086816,285.98,129.21,2.9412,-4.1847,7.4963,1.8083,2.8439,1,0.0093077,1e-05,0,5.236e-13,48546
0.46172,-0.012695,-0.0018667,285.34,129.97,-0.68576,-12.552,-1.1736,1.4692,-8.2758,1,0.0084195,1e-05,0,5.236e-13,48222
0.3638,-0.024741,-0.0014832,286.11,103.61,-9.2558,-16.414,-5.6315,-7.0167,-12.318,1,0.0085858,1e-05,0,5.236e-13,48308
0.37758,-0.015471,-0.0048038,285.42,133.4,-0.52183,-7.7965,-0.76114,-0.68339,-0.22188,1,0.0099523,1e-05,0,5.236e-13,48851
0.37664,-0.020034,-0.00083357,285.99,112.37,-8.0466,-3.5356,-11.514,-6.8657,4.1325,1,0.0093764,1e-05,0,5.236e-13,60683
0.36226,-0.025185,-0.015568,287.56,91.356,0.37927,-4.6018,0.58131,-0.62713,0.27804,1,0.009807,1e-05,0,5.236e-13,60878
0.37793,-0.0085635,-0.014875,284.99,149.35,-4.6621,2.6953,20.966,-11.111,7.9243,1,0.0081501,1e-05,0,5.236e-13,48285
0.3643,-0.011801,-0.014402,285.12,125.18,2.9784,-11.439,-3.6502,-1.4614,-5.7377,1,0.0086427,1e-05,0,5.236e-13,48365
0.37731,-0.0027494,-0.01194,284.44,156.08,-3.9337,3.6783,11.971,-12.431,6.1547,1,0.0088529,1e-05,0,5.236e-13,48448
0.37458,-0.0096532,-0.013099,286.04,132.48,5.9699,-6.4188,0.92576,0.53429,0.34052,1,0.0091911,1e-05,0,5.236e-13,60623
0.38614,-0.021092,-0.0010207,286.68,124.63,-2.6455,-14.687,8.8819,-0.16105,-8.9622,1,0.0099052,1e-05,0,5.236e-13,60985
0.36318,-0.01796,-0.0072006,286.21,132.91,-0.84796,-11.547,8.9598,-2.3177,-4.3213,1,0.0098026,1e-05,0,5.236e-13,60851
0.42612,-0.0062325,-0.002255,283.55,147.47,0.31662,-19.987,-2.807,-7.0002,1.8658,1,0.0081901,1e-05,0,5.236e-13,48253
0.3622,-0.019408,-0.0033558,285.7,123.64,0.56722,-5.0463,1.9821,1.5911,2.0835,1,0.0085354,1e-05,0,5.236e-13,60350
0.37481,-0.0037527,-0.01165,283.75,148.74,4.7945,0.14069,2.8342,-2.8474,6.0384,1,0.008746,1e-05,0,5.236e-13,48420
0.36208,-0.016485,-0.0092034,284.73,126.15,-2.0792,-5.2303,-1.3291,-4.0599,2.4718,1,0.0081152,1e-05,0,5.236e-13,48285
0.36893,-0.00085403,-0.026409,287.04,102.65,-14.321,-5.5379,1.3968,-19.999,-4.4693,1,0.009384,1e-05,0,5.236e-13,48546
0.36068,-0.026418,-0.013668,287.01,103.78,-7.9179,-4.212,9.15,-8.8874,1.0244,1,0.0093085,1e-05,0,5.236e-13,48546
0.36193,-0.010464,-0.017194,286.03,128.67,8.2275,-4.8599,9.1886,3.9733,0.64864,1,0.0090031,1e-05,0,5.236e-13,48474
0.37448,-0.0027036,-0.012956,283.85,148.93,-0.50464,-10.988,4.4438,-15.417,-10.49,1,0.0081585,1e-05,0,5.236e-13,48285
0.37297,-0.013456,-0.0018843,285.34,125.05,4.0287,6.4709,-11.953,3.665,14.762,1,0.0090516,1e-05,0,5.236e-13,60561
0.37262,-0.012453,-0.0063778,286.28,130.55,5.5072,27.123,1.9729,3.3647,37.078,1,0.0099112,1e-05,0,5.236e-13,60985
0.35875,-0.013322,-0.026179,287.37,84.706,0.35247,-28.709,-15.247,-6.7651,-33.342,1,0.0098074,1e-05,0,5.236e-13,60878
0.35957,-0.021331,-0.0115,286.46,105.7,-13.166,6.7848,-4.5282,-15.475,12.805,1,0.0089722,1e-05,0,5.236e-13,60593
0.37176,-0.0034913,-0.019271,286.02,123.98,-10.479,-0.94317,2.5767,-17.225,1.0799,1,0.0091059,1e-05,0,5.236e-13,60592
0.37732,-0.016471,-0.0012798,285.95,123.08,3.9657,-12.306,-4.8524,6.7701,-5.2357,1,0.0091552,1e-05,0,5.236e-13,60592
0.38314,-0.026268,-0.0011253,287.05,115.72,-15.349,-24.375,10.844,-14.809,-21.335,1,0.0094453,1e-05,0,5.236e-13,60712
0.37224,-0.016742,-0.00086344,286.58,109.43,4.2565,-11.401,-16.624,6.7752,-4.61,1,0.0098265,1e-05,0,5.236e-13,60878
