"Points:0","Points:1","Points:2"
-0.14485,-0.07035,-0.0073879
-0.12329,-0.062825,-0.0088785
-0.12348,-0.060083,-0.020224
-0.14367,-0.065079,-0.027031
-0.13562,-0.064158,-0.022114
-0.12928,-0.061875,-0.02163
-0.12474,-0.061288,-0.018055
-0.13048,-0.059568,-0.028707
-0.1285,-0.05891,-0.028353
-0.13878,-0.054526,-0.042228
-0.12359,-0.050947,-0.038001
-0.13059,-0.052959,-0.039702
-0.14582,-0.051728,-0.048696
-0.1309,-0.048836,-0.044816
-0.12914,-0.041184,-0.051074
-0.13848,-0.045637,-0.051539
-0.12992,-0.033821,-0.056472
-0.14117,-0.03066,-0.062382
-0.13223,-0.031308,-0.058944
-0.14358,-0.028973,-0.064142
-0.13011,-0.026801,-0.060339
-0.15026,-0.028273,-0.066453
-0.13543,-0.011901,-0.066663
-0.126,-0.00011543,-0.064539
-0.14177,-0.00089585,-0.06953
-0.12671,-0.048477,-0.042956
-0.12708,-0.05538,-0.033924
-0.14004,-0.044749,-0.053046
-0.15696,-0.073414,-0.0069797
-0.12706,-0.059425,-0.026161
-0.13833,-0.062843,-0.028074
-0.13368,-0.064594,-0.016891
-0.13728,-0.019757,-0.065293
-0.12543,-0.024701,-0.05932
-0.12675,-0.020098,-0.061194
-0.1498,-0.06148,-0.037797
-0.13854,-0.04944,-0.047957
-0.13123,-0.022156,-0.062627
-0.15297,-0.034799,-0.063965
-0.15161,-0.05093,-0.051361
-0.13655,-0.030638,-0.060635
-0.12296,-0.048015,-0.041102
-0.15094,-0.063449,-0.034497
-0.15081,-0.056378,-0.045205
-0.13617,-0.052346,-0.043526
-0.12836,-0.0057592,-0.064835
-0.13748,-0.046729,-0.050087
-0.14254,-0.063161,-0.030282
-0.16623,-0.075022,-0.0032533
-0.13722,-0.055609,-0.039896
-0.13495,-0.01549,-0.065633
-0.14557,-0.065165,-0.028163
-0.1527,-0.041942,-0.05955
-0.12466,-0.0044598,-0.063879
-0.1345,-0.016867,-0.065325
-0.12938,-0.001397,-0.065551
-0.12652,-0.040288,-0.050389
-0.1532,-0.038431,-0.062019
-0.12368,-0.027877,-0.057174
-0.12683,-0.062155,-0.018425
-0.13697,-0.0024177,-0.068316
-0.12494,-0.060387,-0.021264
-0.16385,-0.064489,-0.037751
-0.13689,-0.0034985,-0.068122
-0.12918,-0.0002326,-0.065621
-0.13115,-0.027607,-0.060201
-0.14297,-0.067588,-0.018342
-0.13217,-0.040681,-0.052891
-0.14396,-0.065424,-0.025598
-0.16201,-0.019699,-0.071401
-0.15048,-0.058849,-0.041722
-0.1537,-0.035258,-0.06381
-0.15733,-0.059419,-0.043742
-0.13435,-0.054866,-0.039357
-0.14235,-0.069769,-0.0055659
-0.13865,-0.057113,-0.038453
-0.14632,-0.069174,-0.015451
-0.15398,-0.064218,-0.034875
-0.12812,-0.026663,-0.05959
-0.13091,-0.0038545,-0.066101
-0.12492,-0.056352,-0.030407
-0.14695,-0.035211,-0.062083
-0.15598,-0.046009,-0.057308
-0.15173,-0.070765,-0.015957
-0.17495,-0.063132,-0.042208
-0.12837,-0.060736,-0.024361
-0.1281,-0.062506,-0.018659
-0.12706,-0.018657,-0.061981
-0.12516,-0.026147,-0.058423
-0.13763,-0.02652,-0.062925
-0.13597,-0.065481,-0.018238
-0.12655,-0.052771,-0.037536
-0.14611,-0.053681,-0.046514
-0.1267,-0.034086,-0.054842
-0.12407,-0.011921,-0.062531
-0.1329,-0.013062,-0.065496
-0.12573,-0.049148,-0.041643
-0.12982,-0.045072,-0.048044
-0.12772,-0.04795,-0.043935
-0.17476,-0.017369,-0.073822
-0.13774,-0.041355,-0.054643
-0.128,-0.064002,-0.012092
-0.12485,-0.029956,-0.05666
-0.1481,-0.050466,-0.05057
-0.16315,-0.060558,-0.043785
-0.13827,-0.038455,-0.05707
-0.13938,-0.036804,-0.058288
-0.1412,-0.008207,-0.069198
-0.15378,-0.065234,-0.032971
-0.12253,-0.05872,-0.023208
-0.15849,-0.070767,-0.020941
-0.1246,-0.014691,-0.062152
-0.13991,-0.053244,-0.044421
-0.13904,-0.014293,-0.067141
-0.12353,-0.028097,-0.05662
-0.14737,-0.066409,-0.026165
-0.13859,-0.026471,-0.063597
-0.13475,-0.060806,-0.029669
-0.12333,-0.022964,-0.057256
-0.13177,-0.033952,-0.057199
-0.12339,-0.039208,-0.048107
-0.12324,-0.05563,-0.02309
-0.12501,-0.026662,-0.056695
-0.12468,-0.020593,-0.05937
-0.12368,-0.051106,-0.028346
-0.124,-0.013427,-0.056526
-0.12414,-0.027519,-0.051713
-0.12437,-0.055732,-0.017797
-0.12391,-0.054736,-0.015556
-0.12462,-0.047161,-0.036492
-0.16337,-0.070868,-0.0236
-0.13265,-0.043036,-0.051121
-0.12512,-0.051229,-0.026438
-0.12631,-0.056766,-0.022007
-0.12848,-0.054099,-0.034669
-0.12612,-0.045633,-0.034947
-0.13318,-0.06324,-0.02152
-0.12757,-0.045662,-0.042434
-0.15772,-0.051822,-0.052295
-0.12747,-0.028155,-0.053448
-0.12643,-0.051309,-0.026875
-0.12449,-0.063844,-0.0037226
-0.12577,-0.048732,-0.025699
-0.12432,-0.040115,-0.028433
-0.13103,-0.0024275,-0.065889
-0.12606,-0.051254,-0.021061
-0.12677,-0.02233,-0.052572
-0.13839,-0.014723,-0.066819
-0.12688,-0.041897,-0.037892
-0.12655,-0.040045,-0.039534
-0.12487,-0.024467,-0.046278
-0.12592,-0.04535,-0.02891
-0.13076,-0.037334,-0.053548
-0.12452,-0.045081,-0.018493
-0.12973,-0.025222,-0.060174
-0.12383,-0.014288,-0.044958
-0.1567,-0.07195,-0.015595
-0.12524,-0.003652,-0.049832
-0.12422,-0.02838,-0.038084
-0.12777,-0.0032194,-0.05695
-0.12809,-0.049029,-0.029923
-0.12529,-0.035695,-0.033765
-0.12948,-0.027878,-0.054641
-0.17778,-0.05951,-0.047419
-0.12877,-0.015123,-0.057242
-0.1256,-0.0032705,-0.048699
-0.12506,-0.038026,-0.030342
-0.1292,-0.0155,-0.057204
-0.12972,-0.05573,-0.023508
-0.12849,-0.047746,-0.031079
-0.12555,-0.0308,-0.036079
-0.12658,-0.0057636,-0.048983
-0.12831,-0.008356,-0.054456
-0.12925,-0.055831,-0.014208
-0.12627,-0.04267,-0.021204
-0.14726,-0.070026,-0.013578
-0.12682,-0.02827,-0.040186
-0.14014,-0.053304,-0.04422
-0.13109,-0.015423,-0.061375
-0.12741,-0.0079478,-0.049152
-0.13102,-0.05398,-0.030304
-0.12691,-0.013412,-0.046345
-0.13376,-0.045687,-0.048743
-0.14522,-0.070235,-0.006726
-0.13044,-0.0044906,-0.058785
-0.13085,-0.046552,-0.037611
-0.1359,-0.026317,-0.061174
-0.13091,-0.031732,-0.050933
-0.12965,-0.045137,-0.03364
-0.12784,-0.032042,-0.038479
-0.13102,-0.051425,-0.03023
-0.13118,-0.013903,-0.062219
-0.12783,-0.0087552,-0.048253
-0.12813,-0.0083788,-0.048619
-0.13017,-0.026625,-0.049701
-0.13677,-0.01525,-0.065749
-0.12919,-0.013541,-0.05079
-0.12844,-0.0050033,-0.049221
-0.13316,-0.052834,-0.038084
-0.13472,-0.026716,-0.061682
-0.12993,-0.019103,-0.050036
-0.13061,-0.053836,-0.015057
-0.12369,-0.034979,-0.025605
-0.13278,-0.025928,-0.057635
-0.13163,-0.020876,-0.054789
-0.12347,-0.021953,-0.036249
-0.12903,-0.038564,-0.031703
-0.13233,-0.054011,-0.026074
-0.13384,-0.0088399,-0.062915
-0.13403,-0.05938,-0.027103
-0.13563,-0.051262,-0.043236
-0.13158,-0.03169,-0.046795
-0.13219,-0.052013,-0.027574
-0.12964,-0.040797,-0.027439
-0.15754,-0.072712,-0.012424
-0.12556,-0.04121,-0.017395
-0.13224,-0.04391,-0.038833
-0.12549,-0.041032,-0.017822
-0.1345,-0.03472,-0.055198
-0.12895,-0.031254,-0.033327
-0.13356,-0.056987,-0.023548
-0.13322,-0.0093294,-0.060084
-0.124,-0.023702,-0.030801
-0.13413,-0.061047,-0.024797
-0.13253,-0.0050494,-0.056903
-0.13072,-0.04037,-0.030693
-0.12355,-0.0099682,-0.036984
-0.13234,-0.021845,-0.051789
-0.1343,-0.048502,-0.042164
-0.12582,-0.0099975,-0.041911
-0.12955,-0.025893,-0.036905
-0.12514,-0.020327,-0.035496
-0.12492,-0.024631,-0.032452
-0.13485,-0.060765,-0.024302
-0.13129,-0.043382,-0.025879
-0.13082,-0.032663,-0.03579
-0.12696,-0.017356,-0.041251
-0.13304,-0.034883,-0.044172
-0.13138,-0.038133,-0.032926
-0.13375,-0.050891,-0.02941
-0.13384,-0.054683,-0.022232
-0.13523,-0.0022316,-0.06462
-0.12647,-0.020605,-0.038122
-0.13321,-0.052011,-0.020787
-0.13417,-0.021396,-0.055879
-0.12741,-0.0058451,-0.045525
-0.13265,-0.019581,-0.0506
-0.13273,-0.0037862,-0.054263
-0.12691,-0.025301,-0.035357
-0.13199,-0.013587,-0.048542
-0.14615,-0.0019952,-0.071121
-0.12677,-0.014048,-0.037265
-0.13388,-0.014906,-0.054504
-0.13193,-0.025938,-0.041829
-0.1381,-0.065452,-0.019181
-0.13319,-0.0059258,-0.052954
-0.12408,-0.0069735,-0.033054
-0.13604,-0.054744,-0.034974
-0.1322,-0.015015,-0.046836
-0.14437,-0.069131,-0.010773
-0.13634,-0.028082,-0.058698
-0.1336,-0.041759,-0.033274
-0.13719,-0.021397,-0.063019
-0.13305,-0.016234,-0.048677
-0.13295,-0.04463,-0.024698
-0.13592,-0.057383,-0.022817
